product_id,product_name,price,category,image_urls,product_url,sale_price,original_price,discount,filename
None,Palm Angels Boxer Bipack,$195,men_all_product_4,,https://www.palmangels.com/en-us/shopping/palm-angels-boxer-bipack-19296850,,$195,,men_all_product_4.html
None,Palm Angels Boxer Trunk Bipack,$190,men_all_product_4,,https://www.palmangels.com/en-us/shopping/palm-angels-boxer-trunk-bipack-19258035,,$190,,men_all_product_4.html
None,Palm Angels Trunk Bipack,$190,men_all_product_4,,https://www.palmangels.com/en-us/shopping/palm-angels-trunk-bipack-19258034,,$190,,men_all_product_4.html
None,Palm Angels Trunk Bipack,$190,men_all_product_4,,https://www.palmangels.com/en-us/shopping/palm-angels-trunk-bipack-19258033,,$190,,men_all_product_4.html
None,Palm Angels Boxer Trunk Tripack,$260,men_all_product_4,,https://www.palmangels.com/en-us/shopping/palm-angels-boxer-trunk-tripack-19256847,,$260,,men_all_product_4.html
None,Classic Logo-Waistband Boxers (Set Of 2),$195,men_all_product_4,,https://www.palmangels.com/en-us/shopping/classic-logo-waistband-boxers-set-of-2-19298088,,$195,,men_all_product_4.html
None,Monogram Travel Pants,$660,men_all_product_4,,https://www.palmangels.com/en-us/shopping/monogram-travel-pants-21777411,$429,$660,-35%,men_all_product_4.html
None,Moncler X Palm Angels Genius Sweatpants,$675,men_all_product_4,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-sweatpants-21770007,,$675,,men_all_product_4.html
None,Moncler X Palm Angels Genius Socks,$250,men_all_product_4,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-socks-21769018,,$250,,men_all_product_4.html
None,Moncler X Palm Angels Genius Socks,$250,men_all_product_4,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-socks-21769017,,$250,,men_all_product_4.html
None,Moncler X Palm Angels Genius Hoodie,$760,men_all_product_4,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-hoodie-21769008,,$760,,men_all_product_4.html
None,Moncler X Palm Angels Genius Puffer Polo,"$1,310",men_all_product_4,,https://www.palmangels.com/en-us/shopping/moncler-x-palm-angels-genius-puffer-polo-21767036,,"$1,310",,men_all_product_4.html
None,Pa 4 Sneakers,$620,men_all_product_4,,https://www.palmangels.com/en-us/shopping/pa-4-sneakers-22028713,,$620,,men_all_product_4.html
None,LONDON SPRAYED HOODIE,$560,men_all_product_4,,https://www.palmangels.com/en-us/shopping/london-sprayed-hoodie-16634269,$364,$560,-35%,men_all_product_4.html
None,Monogram Spray City T-shirt MIAMI,$295,men_all_product_4,,https://www.palmangels.com/en-us/shopping/monogram-spray-city-t-shirt-miami-23074462,,$295,,men_all_product_4.html
None,Neck logo T-shirt white,$320,men_all_product_4,,https://www.palmangels.com/en-us/shopping/neck-logo-t-shirt-white-23074263,,$320,,men_all_product_4.html
None,PA City Washed T-Shirt,$330,men_all_product_4,,https://www.palmangels.com/en-us/shopping/pa-city-washed-t-shirt-21773710,$215,$330,-35%,men_all_product_4.html
None,Monogram Spray City T-shirt Rome,$295,men_all_product_4,,https://www.palmangels.com/en-us/shopping/monogram-spray-city-t-shirt-rome-23074461,,$295,,men_all_product_4.html
None,Monogram Spray City T-shirt Las Vegas,$295,men_all_product_4,,https://www.palmangels.com/en-us/shopping/monogram-spray-city-t-shirt-las-vegas-23072262,,$295,,men_all_product_4.html
None,BEAR CREW SWEATSHIRT,$895,men_all_product_4,,https://www.palmangels.com/en-us/shopping/bear-crew-sweatshirt-19297548,$582,$895,-35%,men_all_product_4.html
None,DOUBLED LOGO T-SHIRT,$335,men_all_product_4,,https://www.palmangels.com/en-us/shopping/doubled-logo-t-shirt-22798489,,$335,,men_all_product_4.html
None,Monogram Spray City T-Shirt New York,$295,men_all_product_4,,https://www.palmangels.com/en-us/shopping/monogram-spray-city-t-shirt-new-york-22030623,,$295,,men_all_product_4.html
None,Logo Track Shorts,$460,men_all_product_4,,https://www.palmangels.com/en-us/shopping/logo-track-shorts-22030566,,$460,,men_all_product_4.html
None,Neck logo T-shirt,$320,men_all_product_5,,https://www.palmangels.com/en-us/shopping/neck-logo-t-shirt-23074264,,$320,,men_all_product_5.html
None,Slim Fit T-Shirt,$490,men_all_product_5,,https://www.palmangels.com/en-us/shopping/slim-fit-t-shirt-22030535,,$490,,men_all_product_5.html
None,Palms Allover Shirt,$630,men_all_product_5,,https://www.palmangels.com/en-us/shopping/palms-allover-shirt-21773737,$410,$630,-35%,men_all_product_5.html
None,3-Pack Logo T-Shirt,$685,men_all_product_5,,https://www.palmangels.com/en-us/shopping/3-pack-logo-t-shirt-22030537,,$685,,men_all_product_5.html
None,Logo Track Jacket,$650,men_all_product_5,,https://www.palmangels.com/en-us/shopping/logo-track-jacket-22030551,,$650,,men_all_product_5.html
None,Monogram Track Shorts,$460,men_all_product_5,,https://www.palmangels.com/en-us/shopping/monogram-track-shorts-21773728,,$460,,men_all_product_5.html
None,Monogram Track Denim Jacket,"$1,190",men_all_product_5,,https://www.palmangels.com/en-us/shopping/monogram-track-denim-jacket-21776183,$774,"$1,190",-35%,men_all_product_5.html
None,Logo Swimshorts,$500,men_all_product_5,,https://www.palmangels.com/en-us/shopping/logo-swimshorts-22030576,,$500,,men_all_product_5.html
None,logo-print drawstring sweatpants,$570,men_all_product_5,,https://www.palmangels.com/en-us/shopping/logo-print-drawstring-sweatpants-19298086,,$570,,men_all_product_5.html
None,Monogram T-Shirt Tripack,$685,men_all_product_5,,https://www.palmangels.com/en-us/shopping/monogram-t-shirt-tripack-21773712,,$685,,men_all_product_5.html
None,Gothic Logo Cap,$220,men_all_product_5,,https://www.palmangels.com/en-us/shopping/gothic-logo-cap-23074298,,$220,,men_all_product_5.html
None,Monogram Statement Hoodie,$790,men_all_product_5,,https://www.palmangels.com/en-us/shopping/monogram-statement-hoodie-21773695,$514,$790,-35%,men_all_product_5.html
None,Monogram Striped Shirt,$660,men_all_product_5,,https://www.palmangels.com/en-us/shopping/monogram-striped-shirt-21773735,$429,$660,-35%,men_all_product_5.html
None,Embroidery Logo Socks,$115,men_all_product_5,,https://www.palmangels.com/en-us/shopping/embroidery-logo-socks-22030614,,$115,,men_all_product_5.html
None,Logo Bucket Hat,$240,men_all_product_5,,https://www.palmangels.com/en-us/shopping/logo-bucket-hat-23074296,,$240,,men_all_product_5.html
None,Logo Vertigo Hoodie,$585,men_all_product_5,,https://www.palmangels.com/en-us/shopping/logo-vertigo-hoodie-23074271,,$585,,men_all_product_5.html
None,Sweatpants The Palm,$490,men_all_product_5,,https://www.palmangels.com/en-us/shopping/sweatpants-the-palm-22030558,,$490,,men_all_product_5.html
None,Pa 4 Sneakers,$620,men_all_product_5,,https://www.palmangels.com/en-us/shopping/pa-4-sneakers-22030589,,$620,,men_all_product_5.html
None,Classic Logo Socks,$95,men_all_product_5,,https://www.palmangels.com/en-us/shopping/classic-logo-socks-21776180,,$95,,men_all_product_5.html
None,Monogram Socks,$95,men_all_product_5,,https://www.palmangels.com/en-us/shopping/monogram-socks-21777464,,$95,,men_all_product_5.html
None,Monogram Cap,$220,men_all_product_5,,https://www.palmangels.com/en-us/shopping/monogram-cap-23074299,,$220,,men_all_product_5.html
None,Classic Logo Cap,$220,men_all_product_5,,https://www.palmangels.com/en-us/shopping/classic-logo-cap-23074297,,$220,,men_all_product_5.html
None,Logo Sweatshirt,$790,men_all_product_5,,https://www.palmangels.com/en-us/shopping/logo-sweatshirt-22030542,,$790,,men_all_product_5.html
None,Palm Beach University,$565,men_all_product_5,,https://www.palmangels.com/en-us/shopping/palm-beach-university-21777445,,$565,,men_all_product_5.html
None,Neck logo Hoodie,$490,men_all_product_5,,https://www.palmangels.com/en-us/shopping/neck-logo-hoodie-23074270,,$490,,men_all_product_5.html
None,Cherries Shirt,$685,men_all_product_5,,https://www.palmangels.com/en-us/shopping/cherries-shirt-23074288,,$685,,men_all_product_5.html
None,Palms Allover Loose Pants,$700,men_all_product_5,,https://www.palmangels.com/en-us/shopping/palms-allover-loose-pants-21773723,$455,$700,-35%,men_all_product_5.html
None,Monogram Cap,$245,men_all_product_5,,https://www.palmangels.com/en-us/shopping/monogram-cap-22163469,,$245,,men_all_product_5.html
None,Monogram Cap,$245,men_all_product_5,,https://www.palmangels.com/en-us/shopping/monogram-cap-21773698,,$245,,men_all_product_5.html
None,Palm Camo Swimshort,$385,men_all_product_5,,https://www.palmangels.com/en-us/shopping/palm-camo-swimshort-23074282,,$385,,men_all_product_5.html
None,Logo Swimshort,$400,men_all_product_5,,https://www.palmangels.com/en-us/shopping/logo-swimshort-22028708,,$400,,men_all_product_5.html
None,Striped Socks with logo,$95,men_all_product_5,,https://www.palmangels.com/en-us/shopping/striped-socks-with-logo-23074307,,$95,,men_all_product_5.html
None,Monogram Striped Socks,$95,men_all_product_5,,https://www.palmangels.com/en-us/shopping/monogram-striped-socks-23074305,,$95,,men_all_product_5.html
None,Overdye Loose Denim Jacket,"$1,325",men_all_product_5,,https://www.palmangels.com/en-us/shopping/overdye-loose-denim-jacket-22029654,$862,"$1,325",-35%,men_all_product_5.html
None,PA 4 Sneakers,$620,men_all_product_5,,https://www.palmangels.com/en-us/shopping/pa-4-sneakers-21777448,,$620,,men_all_product_5.html
None,Leaf Camo Swimshort,$385,men_all_product_5,,https://www.palmangels.com/en-us/shopping/leaf-camo-swimshort-23074281,,$385,,men_all_product_5.html
None,Classic Logo Slim T-Shirt,$590,men_all_product_5,,https://www.palmangels.com/en-us/shopping/classic-logo-slim-t-shirt-20205634,,$590,,men_all_product_5.html
None,Cherries Swimshort,$385,men_all_product_5,,https://www.palmangels.com/en-us/shopping/cherries-swimshort-23074284,,$385,,men_all_product_5.html
None,Monogram Striped Socks,$95,men_all_product_5,,https://www.palmangels.com/en-us/shopping/monogram-striped-socks-23074306,,$95,,men_all_product_5.html
None,Monogram Ski Beanie,$260,men_all_product_5,,https://www.palmangels.com/en-us/shopping/monogram-ski-beanie-22163470,$169,$260,-35%,men_all_product_5.html
None,Monogram Nylon Track Jacket,"$1,150",men_all_product_5,,https://www.palmangels.com/en-us/shopping/monogram-nylon-track-jacket-21773729,$748,"$1,150",-35%,men_all_product_5.html
None,Palm Beach University,$565,men_all_product_5,,https://www.palmangels.com/en-us/shopping/palm-beach-university-22030586,,$565,,men_all_product_5.html
None,Camo Swimshort,$385,men_all_product_5,,https://www.palmangels.com/en-us/shopping/camo-swimshort-23074283,,$385,,men_all_product_5.html
None,Palm Beach University,$565,men_all_product_5,,https://www.palmangels.com/en-us/shopping/palm-beach-university-21777446,,$565,,men_all_product_5.html
None,Logo Polo,$595,men_all_product_5,,https://www.palmangels.com/en-us/shopping/logo-polo-22030575,,$595,,men_all_product_5.html
None,Palm Angels Slip Bipack,$190,men_all_product_5,,https://www.palmangels.com/en-us/shopping/palm-angels-slip-bipack-21777469,,$190,,men_all_product_5.html
None,Logo Swim Brief,$295,men_all_product_5,,https://www.palmangels.com/en-us/shopping/logo-swim-brief-23074285,,$295,,men_all_product_5.html
None,Logo Shirt,$465,men_all_product_5,,https://www.palmangels.com/en-us/shopping/logo-shirt-22028712,,$465,,men_all_product_5.html
None,Palm Beach University,$565,men_all_product_5,,https://www.palmangels.com/en-us/shopping/palm-beach-university-21777442,,$565,,men_all_product_5.html
None,Monogram Swimshort,$390,men_all_product_5,,https://www.palmangels.com/en-us/shopping/monogram-swimshort-23074280,,$390,,men_all_product_5.html
None,Palms Camo Track Shirt,$845,men_all_product_5,,https://www.palmangels.com/en-us/shopping/palms-camo-track-shirt-23074286,,$845,,men_all_product_5.html
None,Logo Sweater,$465,men_all_product_5,,https://www.palmangels.com/en-us/shopping/logo-sweater-22030582,,$465,,men_all_product_5.html
None,Gothic Logo Bucket Hat,$295,men_all_product_5,,https://www.palmangels.com/en-us/shopping/gothic-logo-bucket-hat-23072245,,$295,,men_all_product_5.html
None,Summer denim Shirt,"$1,275",men_all_product_5,,https://www.palmangels.com/en-us/shopping/summer-denim-shirt-23074997,,"$1,275",,men_all_product_5.html
None,Cherries Pajama pants,$715,men_all_product_5,,https://www.palmangels.com/en-us/shopping/cherries-pajama-pants-23072244,,$715,,men_all_product_5.html
None,SUMMER LOOSE JEANS,"$1,000",men_all_product_5,,https://www.palmangels.com/en-us/shopping/summer-loose-jeans-23074308,,"$1,000",,men_all_product_5.html
None,Logo Plate Necklace,$320,men_all_product_5,,https://www.palmangels.com/en-us/shopping/logo-plate-necklace-23074304,,$320,,men_all_product_5.html
None,Palm Beach University,$565,men_all_product_5,,https://www.palmangels.com/en-us/shopping/palm-beach-university-22029653,,$565,,men_all_product_5.html
None,Pa 4 Sneakers,$620,men_all_product_5,,https://www.palmangels.com/en-us/shopping/pa-4-sneakers-22030588,,$620,,men_all_product_5.html
None,Logo Plate Bracelet,$230,men_all_product_5,,https://www.palmangels.com/en-us/shopping/logo-plate-bracelet-23074302,,$230,,men_all_product_5.html
None,Logo Loose Jeans,$790,men_all_product_6,,https://www.palmangels.com/en-us/shopping/logo-loose-jeans-22030621,,$790,,men_all_product_6.html
None,Monogram Hooded Overshirt,"$1,190",men_all_product_6,,https://www.palmangels.com/en-us/shopping/monogram-hooded-overshirt-21777429,,"$1,190",,men_all_product_6.html
None,Monogram Piquet Track Pants,"$1,060",men_all_product_6,,https://www.palmangels.com/en-us/shopping/monogram-piquet-track-pants-22030565,,"$1,060",,men_all_product_6.html
None,Monogram Pouch,$435,men_all_product_6,,https://www.palmangels.com/en-us/shopping/monogram-pouch-21777461,,$435,,men_all_product_6.html
None,Classic Logo Tote Bag,$625,men_all_product_6,,https://www.palmangels.com/en-us/shopping/classic-logo-tote-bag-23074300,,$625,,men_all_product_6.html
None,neck logo Crewneck,$425,men_all_product_6,,https://www.palmangels.com/en-us/shopping/neck-logo-crewneck-23074268,,$425,,men_all_product_6.html
None,Logo Down Vest,$790,men_all_product_6,,https://www.palmangels.com/en-us/shopping/logo-down-vest-22364804,,$790,,men_all_product_6.html
None,Logo Sweatshorts,$385,men_all_product_6,,https://www.palmangels.com/en-us/shopping/logo-sweatshorts-23074276,,$385,,men_all_product_6.html
None,Monogram Varsity,"$2,025",men_all_product_6,,https://www.palmangels.com/en-us/shopping/monogram-varsity-21777425,,"$2,025",,men_all_product_6.html
None,Logo Knit Hoodie,$620,men_all_product_6,,https://www.palmangels.com/en-us/shopping/logo-knit-hoodie-22030583,,$620,,men_all_product_6.html
None,Logo Cotton Travel Pants,$655,men_all_product_6,,https://www.palmangels.com/en-us/shopping/logo-cotton-travel-pants-20205646,,$655,,men_all_product_6.html
None,Logo Short Down Jacket,$910,men_all_product_6,,https://www.palmangels.com/en-us/shopping/logo-short-down-jacket-22363775,,$910,,men_all_product_6.html
None,Leather Monogram Belt,$365,men_all_product_6,,https://www.palmangels.com/en-us/shopping/leather-monogram-belt-22030839,,$365,,men_all_product_6.html
None,Monogram Crossbody,$565,men_all_product_6,,https://www.palmangels.com/en-us/shopping/monogram-crossbody-21776177,,$565,,men_all_product_6.html
None,Zip Small Wallet,$395,men_all_product_6,,https://www.palmangels.com/en-us/shopping/zip-small-wallet-21777460,,$395,,men_all_product_6.html
None,Palm Angels Ski Helmet,$790,men_all_product_6,,https://www.palmangels.com/en-us/shopping/palm-angels-ski-helmet-22163473,,$790,,men_all_product_6.html
None,Foggy PA Logo Over T-Shirt,$525,men_all_product_6,,https://www.palmangels.com/en-us/shopping/foggy-pa-logo-over-t-shirt-21773702,$341,$525,-35%,men_all_product_6.html
None,logo VERTIGO T-shirt,$255,men_all_product_6,,https://www.palmangels.com/en-us/shopping/logo-vertigo-t-shirt-23074261,,$255,,men_all_product_6.html
None,Monogram Pool Slider,$300,men_all_product_6,,https://www.palmangels.com/en-us/shopping/monogram-pool-slider-22030593,$195,$300,-35%,men_all_product_6.html
None,Hyper Monogram Sweatshorts,$420,men_all_product_6,,https://www.palmangels.com/en-us/shopping/hyper-monogram-sweatshorts-21556254,$273,$420,-35%,men_all_product_6.html
None,3-Pack Logo T-Shirt,$660,men_all_product_6,,https://www.palmangels.com/en-us/shopping/3-pack-logo-t-shirt-22030536,$429,$660,-35%,men_all_product_6.html
None,Slim Fit T-Shirt,$490,men_all_product_6,,https://www.palmangels.com/en-us/shopping/slim-fit-t-shirt-22030534,$319,$490,-35%,men_all_product_6.html
None,Logo Track Pants,$520,men_all_product_6,,https://www.palmangels.com/en-us/shopping/logo-track-pants-22030561,,$520,,men_all_product_6.html
None,PA City Cap,$235,men_all_product_6,,https://www.palmangels.com/en-us/shopping/pa-city-cap-21776175,$153,$235,-35%,men_all_product_6.html
None,Gothic logo over T-shirt white,$320,men_all_product_6,,https://www.palmangels.com/en-us/shopping/gothic-logo-over-t-shirt-white-23074266,,$320,,men_all_product_6.html
None,Monogram Slim T-Shirt,$430,men_all_product_6,,https://www.palmangels.com/en-us/shopping/monogram-slim-t-shirt-21773711,$280,$430,-35%,men_all_product_6.html
